"","Country","Goal 1","Goal 2","Goal 3","Goal 4","Goal 5","Goal 6","Goal 7","Goal 8","Goal 9","Goal 10","Goal 11","Goal 12","Goal 13","Goal 14","Goal 15","Goal 16","Goal 17"
"85","Korea, Dem. Rep.",0.0101667344448963,0.00162667751118341,0.00203334688897926,0.00162667751118341,0.00244001626677511,0.00284668564457096,0.000406669377795852,0.00203334688897926,0.00203334688897926,0.00284668564457096,0.0101667344448963,0.00284668564457096,0.00894672631150874,0.000813338755591704,0.000813338755591704,0.00569337128914193,0.00650671004473363
"86","Korea, Rep.",0.00364709968739146,0.000607849947898576,0.00156304272316777,0.00564432094477249,0.000434178534213268,0.0071205279610976,0.0124175060784995,0.00686002084056964,0.0157172629385203,0.00234456408475165,0.00312608544633553,0.00164987843001042,0.00295241403265023,0.000521014241055922,0.0024313997915943,0.00555748523792984,0.00390760680791942
"87","Kuwait",0.00423260949576739,0.00184026499815974,0.0034965034965035,0.00441663599558336,0.00239234449760766,0.00386455649613544,0.00607287449392713,0.00515274199484726,0.00864924549135076,0.00147221199852779,0.00368052999631947,0.00331247699668752,0.00202429149797571,0.00515274199484726,0.00257637099742363,0.013617960986382,0.00386455649613544
"88","Kyrgyz Republic",0.00523407194856262,0.00300228492481003,0.00286944045911047,0.00536691641426218,0.00305542271108986,0.0056326053456613,0.00539348530740209,0.00403847175726659,0.00648280992613848,0.00470269408576439,0.00571231202508104,0.00446357404750518,0.0022583559168925,0.00103618683245656,0.00233806259631224,0.00693448110951698,0.00403847175726659
"89","Lao PDR",0.00602146020409949,0.0055488455950568,0.00449859090829526,0.00717674035953719,0.00383342960667962,0.0055488455950568,0.00530378616814578,0.00873461814490014,0.00826200353585745,0.00292320887815295,0.00596894746976142,0.00645906632358347,0.00502371825167603,0.00155787778536295,0.00365838715888603,0.00588142624586462,0.00497120551733795
"90","Latvia",0.00895436164067013,0.00166088965915656,0.00397169266320046,0.0100375505488157,0.00252744078567302,0.0036106296938186,0.00653523974581167,0.00686019641825534,0.00895436164067013,0.00729347198151358,0.00844887348353553,0.00444107452339688,0.00476603119584055,0.00108318890814558,0.00151646447140381,0.0103986135181976,0.00350231080300404
"91","Lebanon",0.00161320244884132,0.00900973567677876,0.00203263508554006,0.00321027287319422,0.000806601224420659,0.00319414084870581,0.0030650846527985,0.00863063310130105,0.00993732708486252,0.00349258330174145,0.00331513103236891,0.00496059753018705,0.00119376981214257,0.0018390507916791,0.00283117029771651,0.00387975188946337,0.00580752881582874
"92","Lesotho",0.00581267217630854,0.00556473829201102,0.00319559228650138,0.00760330578512397,0.00345730027548209,0.00622589531680441,0.00349862258953168,0.0127685950413223,0.0114600550964187,0.00579889807162534,0.00356749311294766,0.00508264462809917,0.00575757575757576,0.00100550964187328,0.00365013774104683,0.00658402203856749,0.00724517906336088
"93","Liberia",0.00667904391588141,0.00436706717576862,0.00344461180976401,0.00790509218715335,0.00384161791665207,0.00474071998225149,0.00187994068261697,0.00984341612078327,0.00589670835230789,0.0048458098340748,0.00237035999112575,0.00295419250125524,0.00386497121705725,0.00175149753038848,0.00319940215550963,0.00812694854100256,0.00711107997337724
"94","Libya",0.00588501584427343,0.00426825324969282,0.00252214964754575,0.00743710793507081,0.00329819569294445,0.00562633382914053,0.00323352518916122,0.00569100433292375,0.00860117700316885,0.00452693526482571,0.0065963913858889,0.00349220720429412,0.00336286619672767,0.00310418418159477,0.00161676259458061,0.012675418741512,0.00491495828752506
"95","Liechtenstein",0.000621761658031088,0.00404145077720207,0.000414507772020725,0.000310880829015544,0.00134715025906736,0.00155440414507772,0.000829015544041451,0.00217616580310881,0.00455958549222798,0.00155440414507772,0.000621761658031088,0.00373056994818653,0.00113989637305699,0.00196891191709845,0.000518134715025907,0.00642487046632124,0.00424870466321244
"96","Lithuania",0.00524541026601723,0.000824278756088423,0.00127388535031847,0.00659423004870738,0.00127388535031847,0.00247283626826527,0.00254777070063694,0.00681903334582241,0.00457100037467216,0.00397152491569876,0.00367178718621206,0.000974147620831772,0.00224803297115024,0.000449606594230049,0.000524541026601724,0.0131135256650431,0.00262270513300862
"97","Luxembourg",0.00576,0.00224,0.0016,0.00501333333333333,0.00864,0.00277333333333333,0.00138666666666667,0.00565333333333333,0.00309333333333333,0.00416,0.000426666666666667,0.00224,0.00522666666666667,0.000213333333333333,0.00149333333333333,0.00384,0.0202666666666667
"98","Madagascar",0.00204745447681004,0.00355763366537914,0.00117619725263555,0.002526645950106,0.000464670519559725,0.00296227456219325,0.00532919002120059,0.00316556791450062,0.00848023698196497,0.00152470014230535,0.0163651148607441,0.00220718496790869,0.00229431069032614,0.000740568640548311,0.00368832224900531,0.00344146603548921,0.00318008886823687
"99","Malawi",0.00800744390857622,0.00691968966240302,0.00680174040679388,0.0120963514363598,0.00584504088907528,0.00958010065003145,0.00470486475152023,0.00820402600125813,0.00775843992451248,0.00431170056615643,0.00724732648353953,0.00342052841266513,0.00955388970434053,0.000786328370727616,0.00356468861396519,0.00686726777102118,0.00615957223736632
"100","Malaysia",0.00433211648164919,0.00243681552092767,0.00224074990430131,0.0055738653869495,0.00135845462948267,0.00553185132624385,0.00554585601314573,0.00865489650536379,0.0106855761061369,0.00411737794915365,0.00428543419197625,0.00426676127610707,0.00344515297786326,0.00103167860177206,0.0024134743760912,0.00439747168719131,0.0054058091441269
"101","Maldives",0.00398504919474523,0.00266586049579509,0.00341706517158614,0.00798842045475366,0.00408582055369281,0.00481870316422067,0.00303230180105902,0.0107825354073911,0.00430568533685117,0.00333461587790176,0.00429652430421957,0.00252844500632111,0.00545997544843255,0.00315139522526979,0.00210703750526759,0.00679748621264589,0.00343538723684934
"102","Mali",0.00647150937969384,0.00413857019590298,0.0049215429356684,0.00476175258061423,0.00447412994151673,0.00584832699498258,0.00230098111278003,0.00623182384711259,0.00386692659231089,0.00252468760985587,0.00412259116039756,0.00356332491770797,0.00667923684126426,0.00119842766290627,0.00234891821929628,0.00519318653926049,0.00417052826691381
"103","Malta",0.00609722902716533,0.00391964723174914,0.00430072404594698,0.0080026130981545,0.00152430725679133,0.00359300996243671,0.00255865860961402,0.00724045946975883,0.00903696445097719,0.00604278948227993,0.0109423485219664,0.0069138222004464,0.00745821764930045,0.00136098862213512,0.00408296586640536,0.00669606402090479,0.00484511949480102
"104","Marshall Islands",0.00695364238410596,0.00298013245033113,0.00413907284768212,0.00562913907284768,0.00165562913907285,0.00711920529801325,0.00455298013245033,0.00413907284768212,0.00513245033112583,0.00347682119205298,0.00745033112582781,0.00529801324503311,0.016887417218543,0.00587748344370861,0.00256622516556291,0.00802980132450331,0.00695364238410596
"105","Mauritania",0.0119461337966985,0.00195482189400521,0.00499565595134665,0.00325803649000869,0.000434404865334492,0.0023892267593397,0.00217202432667246,0.0145525629887055,0.00543006081668115,0.00130321459600348,0.00304083405734144,0.000651607298001738,0.00738488271068636,0.00152041702867072,0.00152041702867072,0.0052128583840139,0.00390964378801043
"106","Mauritius",0.00186620729256388,0.00215331610680448,0.000765623504641593,0.00636424538233324,0.00100488084984209,0.00296679108048617,0.00287108814240597,0.00454588955880946,0.0138290745525888,0.00306249401856637,0.000717772035601493,0.00311034548760647,0.00133984113312279,0.000382811752320796,0.000717772035601493,0.00339745430184707,0.00909177911761891
"107","Mexico",0.00649471144924847,0.00278344776396363,0.00247417579018989,0.00334013731675636,0.00296901094822787,0.000618543947547473,0.00148450547411394,0.00303086534298262,0.00290715655347312,0.00303086534298262,0.00321642852724686,0.00321642852724686,0.00408239005381332,0.00111337910558545,0.00111337910558545,0.0107008102925713,0.00247417579018989
"108","Micronesia, Fed. Sts.",0.00252137619567148,0.00365678836931977,0.00528696115494887,0.00653654885443889,0.00175069139623982,0.00461459416943648,0.00182680841346764,0.00328254636794966,0.00414837743891609,0.00312079770634055,0.00210273260091848,0.00237548524598483,0.00260383629766828,0.00387562479384974,0.00394857026869307,0.00350455433486413,0.00390416867531018
"109","Moldova",0.0100343677094047,0.003185911747736,0.00855429847226752,0.00822818152171186,0.00607079246418985,0.00496701201615533,0.00348694277901814,0.00820309560243835,0.00423952035722349,0.00449037954995861,0.00421443443794998,0.00326116950555653,0.00479141058124075,0.000878007174572912,0.00160549883350475,0.00880515766500263,0.00343677094047111
"110","Monaco",0.00277217741935484,0.00100806451612903,0.00277217741935484,0.00579637096774194,0.00277217741935484,0.000252016129032258,0.00705645161290323,0.00252016129032258,0.00176411290322581,0.00226814516129032,0.00352822580645161,0.00378024193548387,0.00151209677419355,0,0.000504032258064516,0.0047883064516129,0.00252016129032258
"111","Mongolia",0.00450272533375464,0.0057666482344577,0.00584564341575164,0.00379176870210917,0.00102693735682123,0.00363377833952129,0.00497669642151829,0.00315980725175764,0.00560865787186982,0.00568765305316376,0.00450272533375464,0.00521368196540011,0.00244885062011217,0.00489770124022435,0.00379176870210917,0.00355478315822735,0.0044237301524607
"112","Montenegro",0.00441443780836146,0.00360375195546295,0.00327441082772292,0.00286906790127366,0.00151370249095895,0.0049717843322292,0.00374308858642988,0.00692883064899203,0.00326807734449715,0.00254606025675941,0.00420543286191107,0.00637781760835006,0.00459177533868302,0.00224838654514824,0.00301473801546637,0.00419276589545953,0.00416109847933068
"113","Morocco",0.00598308231896018,0.00295715562891135,0.0041262636682484,0.00247575820094904,0.00185681865071178,0.00949040643697132,0.00508905852417303,0.00935286431469638,0.00440134791279829,0.00192558971184925,0.00502028746303555,0.00639570868578502,0.00790867203080944,0.00302592669004883,0.0061893955023726,0.00247575820094904,0.00391995048483598
"114","Mozambique",0.00703936176453335,0.00539684401947557,0.00258109931366223,0.00404763301460668,0.00334369683815334,0.0055728280635889,0.00387164897049334,0.00950313838212002,0.0139027394849534,0.00351968088226667,0.00416495571068223,0.00744999120079779,0.00275708335777556,0.00281574470581334,0.000997242916642225,0.0050448759312489,0.00569015075966446
"115","Namibia",0.00630662065935202,0.00292068907584745,0.00408379534499024,0.00757311415241861,0.00395456131508549,0.00634539086832345,0.00341177838948552,0.00690109719691389,0.00593184197262823,0.00398040812106644,0.004213029374895,0.00303699970276173,0.00325669755359981,0.00292068907584745,0.00541490585300921,0.00511766758422828,0.00461365486759974
"116","Nauru",0.00588689442192627,0.00318471337579618,0.00347423277359583,0.00482532329666088,0.00154410345493148,0.0055008685581934,0.00299170044392974,0.0108087241845204,0.00579038795599305,0.00337772630766261,0.00395676510326192,0.00569388149005983,0.0136074116965837,0.00376375217139548,0.00569388149005983,0.00482532329666088,0.00752750434279097
"117","Nepal",0.00647433350870223,0.00547043602435122,0.00378474720036076,0.00535769887370218,0.00304927150326938,0.00691991367555322,0.00591601619120221,0.00538454105242814,0.00970613182730816,0.00533622513072141,0.00647433350870223,0.00439138043956752,0.00763391562966383,0.000504632960048101,0.00399948463016846,0.00571201563288489,0.00643138602274069
"118","Netherlands",0.00352158834956084,0.00141221055642288,0.0016684344126515,0.00512447712457246,0.00147179749973186,0.00181740177092396,0.00516618798488875,0.00525556839985222,0.00455244246880624,0.0036824730964951,0.00197828651785821,0.00306872758041258,0.00391486217540013,0.000989143258929103,0.00135858230744479,0.00290188413914743,0.00294955369379462
"119","New Zealand",0.000871138511023253,0.0288815921731555,0.00140722374857602,0.00113918112979964,0.000536085237552771,0.00355156469878711,0.00301547946123434,0.00395362862695169,0.00797426790859747,0.000871138511023253,0.00254640487837566,0.00294846880654024,0.00837633183676205,0,0.000536085237552771,0.00241238356898747,0.00515982041144542
"120","Nicaragua",0.00856875523235772,0.00416947093681774,0.0031517260624764,0.00643477404422266,0.0032009717822026,0.00878215335117123,0.00334870894138118,0.00349644610055976,0.00548269012951624,0.00275776030466685,0.00502306341207177,0.00548269012951624,0.00408739473727408,0.00218322690786126,0.00310248034275021,0.00487532625289319,0.00251153170603588
"121","Niger",0.00491437081161579,0.00426550366982236,0.00390384001701947,0.00482927348154452,0.00422295500478672,0.00538240612700776,0.00301031805127114,0.00402084884586746,0.00355281353047548,0.00249973407084353,0.0037017338581002,0.00384001701946601,0.00419104350601,0.0011062652909265,0.00205297308796936,0.00448888416125944,0.00412722050845655
"122","Nigeria",0.0064493946529413,0.00469899351934818,0.00352164037591948,0.0052720415095126,0.00346954510408635,0.00453228864948217,0.00484486028048094,0.00753297630707037,0.00987726353956115,0.00391756444185126,0.00342786888661985,0.00380295484381837,0.00425097418158328,0.00053137177269791,0.0015003438287941,0.00443851716018254,0.00697034737127258
"123","North Macedonia",0.00306175789709506,0.00306175789709506,0.00380852811589874,0.00507803748786498,0.0032111119408558,0.00291240385333433,0.0052647300425659,0.00608617728324994,0.00354715853931745,0.00448062131282204,0.00399522067059966,0.00399522067059966,0.00220297214547084,0.00227764916735121,0.0013815249047868,0.00806511836307968,0.00470465237846315
"124","Norway",0.00651253663301856,0.00481927710843374,0.00351676978183002,0.00742429176164116,0.0076847932269619,0.00592640833604689,0.00468902637577336,0.00612178443503745,0.00494952784109411,0.00488440247476392,0.00338651904916965,0.00592640833604689,0.00944317811787691,0.00735916639531097,0.00384239661348095,0.00521002930641485,0.0067730380983393
"125","Oman",0.00309785579784972,0.00182226811638219,0.00376602077385653,0.00528457753750835,0.00103261859928324,0.00194375265747434,0.00267265990402721,0.00777501062989735,0.00777501062989735,0.00334082488003402,0.00212597946911256,0.00267265990402721,0.00340156715058009,0.00267265990402721,0.00060742270546073,0.0054060620786005,0.00570977343133086
"126","Pakistan",0.00475355774087168,0.00570426928904602,0.00326807094684928,0.00573397902492647,0.00172316468106599,0.00647672242193767,0.00689265872426394,0.00819988710300365,0.00787308000831873,0.003713716985056,0.00338690989037107,0.00356516830565376,0.0037731364568169,0.00121809917109837,0.00160432573754419,0.00567455955316557,0.00561514008140468
"127","Palau",0.00293577248761783,0.00273606007349417,0.00327528359162806,0.00507269531874101,0.00144791500239655,0.00608124301006551,0.00179741172711296,0.00865753315226074,0.00398426266176706,0.00686012142514779,0.00173749800287586,0.00288584438408691,0.00442362997283911,0.00438368749001438,0.00529237897427704,0.0048430260424988,0.0048430260424988
"128","Papua New Guinea",0.00330790784557908,0.00416407222914072,0.00480619551681196,0.00712173100871731,0.00214041095890411,0.0026074097135741,0.00480619551681196,0.00593477584059776,0.0070244396014944,0.00616827521793275,0.00463107098381071,0.00221824408468244,0.00780277085927771,0.00321061643835616,0.00402786425902864,0.00544831880448319,0.0056623599003736
"129","Paraguay",0.0138161029061458,0.00381133873272987,0.000952834683182468,0.000952834683182468,0.000952834683182468,0.0109575988565984,0.00381133873272987,0.00571700809909481,0.0028585040495474,0.00190566936636494,0.00476417341591234,0.00381133873272987,0.00238208670795617,0.000476417341591234,0.0014292520247737,0.0138161029061458,0.00524059075750357
"130","Philippines",0.00624194273722081,0.00560635586868535,0.0047908859241493,0.00661370109428871,0.00207465147654025,0.00561834807375206,0.00589416879028631,0.00417928346574726,0.0112846649677709,0.00411332633788038,0.00499475341028332,0.00509668715335032,0.00645180632588817,0.0018108229650727,0.00211662419427372,0.0070514165792235,0.00485084694948284
"131","Poland",0.00516441821247892,0.000737774030354131,0.000526981450252951,0.00179173693086003,0.000526981450252951,0.00495362563237774,0.00231871838111298,0.00801011804384486,0.00474283305227656,0.00252951096121417,0.00895868465430017,0.00158094435075885,0.00400505902192243,0.00010539629005059,0.0010539629005059,0.0075885328836425,0.00284569983136594
"132","Portugal",0.00552854827947765,0.00390811171480316,0.00319321323038795,0.00576684777428272,0.00271661424077781,0.00371747211895911,0.00328853302830998,0.00490896959298446,0.00562386807739968,0.00309789343246592,0.00548088838051663,0.00686302545038605,0.00338385282623201,0.00309789343246592,0.00305023353350491,0.00462301019921838,0.00276427413973882
"133","Qatar",0.0086473131562693,0.00185299567634342,0.00350010294420424,0.00288243771875643,0.00350010294420424,0.00329421453572164,0.00329421453572164,0.00535309862054766,0.00514721021206506,0.00350010294420424,0.00411776816965205,0.00144121885937822,0.00370599135268684,0.00123533045089561,0.000205888408482602,0.00700020588840848,0.00329421453572164
"134","Romania",0.00800091766797626,0.00318316079263571,0.00498981962088842,0.00478907975108256,0.00361331765650541,0.00656706145507728,0.00513320524217831,0.0089185856442316,0.00665309282785122,0.00235152418915431,0.00648103008230335,0.00573542485159588,0.00671044707636718,0.00338390066244157,0.00613690459120759,0.00567807060307992,0.00693986407043102
"135","Russian Federation",0.0043864930418179,0.00282111709356132,0.00239106875612819,0.00278671322656667,0.00311354996301584,0.00426607950733662,0.00311354996301584,0.00378442536941152,0.00402525243837407,0.00275230935957202,0.00435208917482325,0.00497135878072695,0.00467892591127243,0.003491992499957,0.00268350162558272,0.00688077339893004,0.00326836736449177
"136","Rwanda",0.00569081551860649,0.00549287410926366,0.0063341250989707,0.00831353919239905,0.00237529691211401,0.00559184481393508,0.00336500395882819,0.0132620744259699,0.00841250989707047,0.00351346001583531,0.0040083135391924,0.00291963578780681,0.00430522565320665,0.000494853523357086,0.00277117973079968,0.00564133016627078,0.00658155186064925
"137","Samoa",0.00732198425773385,0.00448471535786198,0.00356946732564525,0.00512538898041369,0.00366099212886692,0.00741350906095552,0.00466776496430533,0.00741350906095552,0.00741350906095552,0.004759289767527,0.00649826102873879,0.00430166575141863,0.00732198425773385,0.00256269449020685,0.00384404173531027,0.00658978583196046,0.00704740984806883
"138","San Marino",0.00634057971014493,0.00543478260869565,0.00271739130434783,0,0.00181159420289855,0.00452898550724638,0.00996376811594203,0.00271739130434783,0.0117753623188406,0.00452898550724638,0.0380434782608696,0.00905797101449275,0.0072463768115942,0,0.00452898550724638,0.000905797101449275,0.00543478260869565
"139","Saudi Arabia",0.00275974025974026,0.00170454545454545,0.00275974025974026,0.00527597402597403,0.00284090909090909,0.00267857142857143,0.00430194805194805,0.00284090909090909,0.00576298701298701,0.0023538961038961,0.00527597402597403,0.00316558441558442,0.00186688311688312,0.000568181818181818,0.00154220779220779,0.00357142857142857,0.00641233766233766
"140","Serbia",0.00829338043569686,0.00344856590125326,0.00630835225839011,0.00600555134998738,0.00686348725712844,0.00666161998485995,0.00603919589536546,0.0155942467827403,0.00590461771385314,0.0032971654470519,0.00758684498275717,0.0048448145344436,0.0101606527041803,0.00131213726974514,0.00408781226343679,0.00873075952561191,0.00593826225923122
"141","Seychelles",0.0022671557333235,0.000497668331705159,0.00114279394687851,0.00141927635338138,0.000645125615173355,0.00149300499511548,0.00173262308075129,0.00318876375499972,0.00199067332682064,0.00145614067424843,0.000903175861242696,0.000995336663410318,0.00300444215066448,0.00147457283468195,0.00106906530514442,0.00202753764768769,0.00237774869592465
"142","Sierra Leone",0.00678170446838972,0.00400622912114134,0.00380528972948534,0.00766081430688469,0.00324014769045287,0.00555095069449677,0.00324014769045287,0.00703287870795971,0.00563886167834627,0.00423228593675433,0.00429507949664682,0.00268756436339889,0.00331549996232386,0.00228568558008691,0.00285082761911938,0.00669379348454023,0.00610353402155075
"143","Singapore",0.00398936170212766,0.0104166666666667,0.00177304964539007,0.00177304964539007,0.000997340425531915,0.00177304964539007,0.00277039007092199,0.00421099290780142,0.0086436170212766,0.00243794326241135,0.00576241134751773,0.00820035460992908,0.00110815602836879,0.00155141843971631,0.00598404255319149,0.00687056737588653,0.00886524822695036
"144","Slovak Republic",0.00165380374862183,0,0.000551267916207277,0.000551267916207277,0,0.00330760749724366,0.000551267916207277,0.00661521499448732,0.00165380374862183,0.00220507166482911,0.00165380374862183,0,0.00826901874310915,0.000551267916207277,0,0.00275633958103638,0.00882028665931643
"145","Slovenia",0.00617097223062496,0.0021779901990441,0.00163349264928308,0.00429548067033698,0.00229898965454655,0.00381148284832718,0.00441648012583943,0.0122814447334987,0.00538447576985904,0.00532397604210781,0.00435598039808821,0.00532397604210781,0.00550547522536149,0.00108899509952205,0.00205699074354165,0.00635247141387864,0.00786496460765927
"146","Solomon Islands",0.00870187806355676,0.00492922839676158,0.00674670925813736,0.00958308090543592,0.00534229222889244,0.00688439720218098,0.00366249931156028,0.0109048851682547,0.00594811918268436,0.00333204824585559,0.00625103265958033,0.00393787519964752,0.00859172770832186,0.00275375888087239,0.00503937875199648,0.00536982981770116,0.00597565677149309
"147","Somalia",0.0122914558150489,0.00503497749855189,0.00355822050782618,0.00558876137007403,0.00275618869389756,0.00439844431289425,0.00224696214537145,0.00789937683401124,0.00568424134792267,0.00376191112723662,0.00408017772006544,0.00356458583968275,0.00439207898103768,0.00348183652554726,0.00173137026498877,0.00638442785214607,0.00603433460003437
"148","South Africa",0.00690225606799578,0.00319443256039474,0.00420219997528118,0.00739663253567592,0.00285692554880542,0.00407860585836114,0.00376962056606106,0.00736811081638668,0.0087323997223886,0.00431628685243813,0.00411663481741346,0.003284751338144,0.00332278029719631,0.000751071941283287,0.00220567962503446,0.00736335719650514,0.0110474126046985
"149","South Sudan",0.00585674103186529,0.00260085539244018,0.00327515123492467,0.00703194235733827,0.00333294802142334,0.00331368242592379,0.00238893384194505,0.00724386390783339,0.00541363233537549,0.00437329017839941,0.00288983932493353,0.00275498015643664,0.00716680152583516,0.00132932608946943,0.00244673062844373,0.00712827033483605,0.0124841058837129
"150","Spain",0.00514858970099161,0.00124370905743314,0.00366101612249315,0.00878217106486491,0.00234109940222709,0.00153329817619821,0.00326168796924868,0.00697452530246821,0.0051821210726381,0.00318243199990245,0.00335008885813486,0.00310317603055622,0.00429506387726299,0.000521260413777126,0.00100898945590777,0.00298429207653688,0.0014570905133653
"151","Sri Lanka",0.00755951969393164,0.00459409835058041,0.00291164427235782,0.00649934315149001,0.00355696912427881,0.00572341684144215,0.00570805196401546,0.00682968801616385,0.00560049782202863,0.00483993638940745,0.00594620756412916,0.00590779537056243,0.00391036130509269,0.00411778715035301,0.00291164427235782,0.0063610592546498,0.00463251054414713
"152","St. Kitts and Nevis",0.00651915118761928,0.00430830861094839,0.00285330965023337,0.00646246291642259,0.00241869957105875,0.00566882711966894,0.00283441355983447,0.00634908637402921,0.00665142382041156,0.00393038680297047,0.00349577672379585,0.00381701026057709,0.0048373991421175,0.00234311520946316,0.0048373991421175,0.00512084049810094,0.00767181270195197
"153","St. Lucia",0.00808099289482512,0.00390327203976458,0.00527551611624432,0.00728814076174793,0.0024090507120422,0.00506205592656969,0.00372030616290062,0.0109169639862166,0.00548897630591895,0.00167718720458634,0.00554996493154027,0.00387277772695392,0.0076235782026652,0.00146372701491172,0.00170768151739701,0.00689171469520934,0.00689171469520934
"154","St. Vincent and the Grenadines",0.00989539157478089,0.00497596833474696,0.00407124681933842,0.00652153425690321,0.002242955423617,0.00463669776646876,0.00435397229290359,0.0100838752238243,0.0048251814155122,0.00248798416737348,0.00420318537366883,0.00252568089718217,0.00691734991989445,0.00150786919234756,0.00263877108660824,0.00574875129582509,0.00757704269154651
"155","Sudan",0.0059021009313407,0.00286982889322071,0.00397985705003249,0.00671431665583712,0.00230127788607321,0.00259909031838856,0.0047649989170457,0.00999025341130604,0.00898852068442712,0.00592917478882391,0.00403400476499892,0.00397985705003249,0.00303227203811999,0.000812215724496426,0.00124539744422785,0.0059021009313407,0.00671431665583712
"156","Suriname",0.00368675311467073,0.00389863547758285,0.00279684719043987,0.00702036895782128,0.00275447071785745,0.00344661977003701,0.00368675311467073,0.003813882532418,0.00565019634432296,0.00271209424527502,0.00358787467864508,0.0041952707856598,0.00426589823996384,0.00317823544368167,0.00283922366302229,0.00444952962115434,0.00334774133401136
"157","Sweden",0.00464205703675298,0.00137243425434436,0.00387510848285466,0.00726582840535249,0.00571174844087432,0.000565119987082972,0.00155407996447817,0.00728601126203403,0.00799241124588774,0.00411730276303308,0.00284578279209639,0.00280541707873332,0.00419803418975922,0.000766948553898319,0.000787131410579853,0.00555028558742204,0.00399620562294387
"158","Switzerland",0.00752231359862805,0.00491094048407842,0.00218264021514596,0.00311805745020852,0.0054176248197373,0.00249444596016682,0.00514479479284406,0.00919826947811513,0.00413142612152629,0.00432630471216432,0.00366371750399501,0.0143430642709592,0.00943212378688077,0.000701562926296917,0.00533967338348209,0.00405347468527108,0.00670382351794832
"159","Syrian Arab Republic",0.00333080999242998,0.00514761544284633,0.00681302043906132,0.00257380772142316,0.00348221044663134,0.0157456472369417,0.00545041635124905,0.00423921271763815,0.00832702498107494,0.00348221044663134,0.00211960635881908,0.00832702498107494,0.00196820590461771,0.00060560181680545,0.00181680545041635,0.0048448145344436,0.00529901589704769
"160","Tajikistan",0.00842916154962599,0.00566595958468237,0.00413084738193592,0.0067544936920844,0.00555431506084627,0.00731271631126493,0.00703360500167467,0.00951769565702802,0.011638941609914,0.00524729262029697,0.00586133750139556,0.0051635592274199,0.00332142458412415,0.000614044881098582,0.00167466785754159,0.00722898291838785,0.00343306910796025
"161","Tanzania",0.00310666206420435,0.00394347339462976,0.00326356418865911,0.00766728381502286,0.0027196368238826,0.00450832104266692,0.00395393353626008,0.00473844415853391,0.00857731613686049,0.00408991537745421,0.00283469838181609,0.00310666206420435,0.00335770546333197,0.00187236535182686,0.00301252078953149,0.00509408897396471,0.00489534628298867
"162","Thailand",0.00885538943119568,0.00621936653074674,0.00183285967296841,0.00663124510894188,0.00345978005683924,0.00611639688619795,0.00512788829852959,0.0128506116396886,0.0128506116396886,0.00422175542650027,0.00632233617529552,0.00720787511841509,0.00580748795255159,0.000844351085300053,0.00175048395732938,0.00623996045965649,0.00609580295728819
"163","Timor-Leste",0.00331669248866701,0.00384460894015034,0.00429219027945143,0.00898605611981408,0.00293796981695071,0.00467091295116773,0.00382165605095541,0.00440695472542606,0.00681700809089344,0.00247891203305216,0.00280025248178114,0.00282320537097607,0.00359212715900614,0.00291501692775578,0.0033511218224594,0.00462500717277787,0.00405118494290469
"164","Togo",0.00700369639531975,0.00402990467191018,0.00443289513910119,0.00616992301492454,0.00496095161335149,0.00541952697256886,0.00416886690197604,0.00714265862538562,0.00676746060420778,0.00237625413412634,0.00434951780106167,0.00330730107556766,0.00440510269308802,0.00207053722798143,0.00318223506850838,0.00533614963452933,0.0061143381228982
"165","Tonga",0.00553385416666667,0.00260416666666667,0.00944010416666667,0.013671875,0.00227864583333333,0.0048828125,0.00390625,0.00618489583333333,0.00553385416666667,0.00260416666666667,0.00325520833333333,0.00260416666666667,0.00618489583333333,0.00130208333333333,0.0029296875,0.0087890625,0.0048828125
"166","Trinidad and Tobago",0.00419040939773823,0.00205137196458315,0.00331375471201894,0.00320855614973262,0.00101691943543438,0.00543525905145963,0.00503199789602875,0.00455860436574033,0.00466380292802665,0.00494433242745682,0.00371701586744981,0.00329622161830455,0.00604891733146314,0.00157797843429473,0.00250723240115718,0.00899447707547997,0.00762689576575787
"167","Tunisia",0.00606821852111642,0.00309935892207559,0.00440435215242321,0.00566040813663279,0.00316460858359297,0.00456747630621666,0.0035724189680766,0.00533415982904589,0.0066391530593935,0.00482847495228618,0.00265892370683327,0.0039312921064222,0.00184330293786601,0.00146811738414107,0.0011908063226922,0.00789520904360309,0.0046164135523547
"168","Turkmenistan",0.00272572402044293,0.00624645088018171,0.00246072307401098,0.00397501419647927,0.00238500851788756,0.0030664395229983,0.0082150293393905,0.00465644520159001,0.0135907628241529,0.00545144804088586,0.00431572969903464,0.00776074200265001,0.0020442930153322,0.00121143289797464,0.00106000378572781,0.00265000946431952,0.00374787052810903
"169","Tuvalu",0.00456013680410412,0.00456013680410412,0.00285008550256508,0.00551016530495915,0.00285008550256508,0.00627018810564317,0.00513015390461714,0.0074102223066692,0.0038001140034201,0.00304009120273608,0.0072202166064982,0.00494014820444613,0.00684020520615618,0.00475014250427513,0.00285008550256508,0.0038001140034201,0.00608018240547216
"170","Türkiye",0.00544522377709823,0.00342173769709095,0.00261461684495322,0.00571805336091944,0.00223947616719906,0.00317164391192152,0.00377414257619335,0.00396739686473337,0.01054941057442,0.00422885854922869,0.00458126342833108,0.00526333738788409,0.0032512192072027,0.00117089363056601,0.0014550911137131,0.00695715438744074,0.003808246274171
